,accuracy,precision,recall,f1,training time
0,0.7209302325581395,0.9696969696969697,0.5818181818181818,0.7272727272727273,1867.0661311149597
1,0.7325581395348837,0.8333333333333334,0.7272727272727273,0.7766990291262136,1841.7868704795837
2,0.7209302325581395,0.8297872340425532,0.7090909090909091,0.7647058823529411,1839.8928122520447
3,0.6976744186046512,0.8536585365853658,0.6363636363636364,0.7291666666666666,1850.1083002090454
4,0.7674418604651163,0.8723404255319149,0.7454545454545455,0.803921568627451,1860.1274027824402
