,accuracy,precision,recall,f1,training time
0,0.46511627906976744,0.5555555555555556,0.30612244897959184,0.39473684210526316,1906.9531021118164
1,0.4186046511627907,0.45454545454545453,0.10204081632653061,0.16666666666666666,1862.7035071849823
2,0.4069767441860465,0.375,0.061224489795918366,0.10526315789473684,1911.6251327991486
3,0.47674418604651164,0.6,0.24489795918367346,0.34782608695652173,1886.8976874351501
4,0.4418604651162791,0.5384615384615384,0.14285714285714285,0.22580645161290322,1894.4880814552307
