,accuracy,precision,recall,f1,training time
0,0.7558139534883721,0.6976744186046512,0.7894736842105263,0.7407407407407407,1883.8953964710236
1,0.6976744186046512,0.6578947368421053,0.6578947368421053,0.6578947368421053,1862.1569769382477
2,0.686046511627907,0.627906976744186,0.7105263157894737,0.6666666666666666,1859.6464664936066
3,0.686046511627907,0.627906976744186,0.7105263157894737,0.6666666666666666,1830.39524269104
4,0.686046511627907,0.6486486486486487,0.631578947368421,0.64,1869.4224667549133
